   5.7833533e-02	   3.9862536e-01	
   5.8523795e-02	   3.9859212e-01	
   5.9213822e-02	   3.9855848e-01	
   5.9903613e-02	   3.9852444e-01	
   6.0593163e-02	   3.9849002e-01	
   6.1282472e-02	   3.9845519e-01	
   6.1971535e-02	   3.9841998e-01	
   6.2660351e-02	   3.9838437e-01	
   6.3348916e-02	   3.9834837e-01	
   6.4037227e-02	   3.9831197e-01	
   6.4725282e-02	   3.9827518e-01	
   6.5413079e-02	   3.9823800e-01	
   6.6100613e-02	   3.9820042e-01	
   6.6787884e-02	   3.9816246e-01	
   6.7474887e-02	   3.9812409e-01	
   6.8161620e-02	   3.9808534e-01	
   6.8848081e-02	   3.9804620e-01	
   6.9534266e-02	   3.9800666e-01	
   7.0220173e-02	   3.9796673e-01	
   7.0905799e-02	   3.9792641e-01	
   7.1591142e-02	   3.9788569e-01	
   7.2276198e-02	   3.9784459e-01	
   7.2960965e-02	   3.9780309e-01	
   7.3645440e-02	   3.9776120e-01	
   7.4329621e-02	   3.9771893e-01	
   7.5013504e-02	   3.9767626e-01	
   7.5697088e-02	   3.9763320e-01	
   7.6380368e-02	   3.9758974e-01	
   7.7063343e-02	   3.9754590e-01	
   7.7746010e-02	   3.9750167e-01	
   7.8428366e-02	   3.9745705e-01	
   7.9110408e-02	   3.9741204e-01	
   7.9792133e-02	   3.9736664e-01	
   8.0473540e-02	   3.9732085e-01	
   8.1154624e-02	   3.9727467e-01	
   8.1835384e-02	   3.9722810e-01	
   8.2515817e-02	   3.9718114e-01	
   8.3195919e-02	   3.9713380e-01	
   8.3875689e-02	   3.9708606e-01	
   8.4555123e-02	   3.9703794e-01	
   8.5234219e-02	   3.9698943e-01	
   8.5912974e-02	   3.9694053e-01	
   8.6591386e-02	   3.9689124e-01	
   8.7269451e-02	   3.9684157e-01	
   8.7947167e-02	   3.9679151e-01	
   8.8624531e-02	   3.9674106e-01	
   8.9301541e-02	   3.9669022e-01	
   8.9978193e-02	   3.9663900e-01	
   9.0654486e-02	   3.9658739e-01	
   9.1330416e-02	   3.9653539e-01	
   9.2005980e-02	   3.9648301e-01	
   9.2681177e-02	   3.9643024e-01	
   9.3356003e-02	   3.9637709e-01	
   9.4030455e-02	   3.9632355e-01	
   9.4704532e-02	   3.9626963e-01	
   9.5378229e-02	   3.9621532e-01	
   9.6051545e-02	   3.9616062e-01	
   9.6724477e-02	   3.9610554e-01	
   9.7397022e-02	   3.9605008e-01	
   9.8069177e-02	   3.9599423e-01	
   9.8740940e-02	   3.9593800e-01	
   9.9412308e-02	   3.9588139e-01	
   1.0008328e-01	   3.9582439e-01	
   1.0075385e-01	   3.9576701e-01	
   1.0142402e-01	   3.9570924e-01	
   1.0209378e-01	   3.9565109e-01	
   1.0276313e-01	   3.9559256e-01	
   1.0343207e-01	   3.9553365e-01	
   1.0410060e-01	   3.9547435e-01	
   1.0476871e-01	   3.9541468e-01	
   1.0543641e-01	   3.9535462e-01	
   1.0610368e-01	   3.9529418e-01	
   1.0677052e-01	   3.9523336e-01	
   1.0743694e-01	   3.9517215e-01	
   1.0810293e-01	   3.9511057e-01	
   1.0876849e-01	   3.9504861e-01	
   1.0943361e-01	   3.9498627e-01	
   1.1009830e-01	   3.9492354e-01	
   1.1076254e-01	   3.9486044e-01	
   1.1142634e-01	   3.9479696e-01	
   1.1208970e-01	   3.9473309e-01	
   1.1275260e-01	   3.9466885e-01	
   1.1341506e-01	   3.9460423e-01	
   1.1407706e-01	   3.9453924e-01	
   1.1473861e-01	   3.9447386e-01	
   1.1539970e-01	   3.9440811e-01	
   1.1606032e-01	   3.9434198e-01	
   1.1672048e-01	   3.9427547e-01	
   1.1738018e-01	   3.9420858e-01	
   1.1803940e-01	   3.9414132e-01	
   1.1869815e-01	   3.9407368e-01	
   1.1935643e-01	   3.9400566e-01	
   1.2001423e-01	   3.9393727e-01	
   1.2067155e-01	   3.9386850e-01	
   1.2132839e-01	   3.9379936e-01	
   1.2198474e-01	   3.9372984e-01	
   1.2264061e-01	   3.9365995e-01	
   1.2329598e-01	   3.9358968e-01	
   1.2395086e-01	   3.9351904e-01	
   1.2460525e-01	   3.9344802e-01	
   1.2525913e-01	   3.9337663e-01	
   1.2591252e-01	   3.9330487e-01	
   1.2656540e-01	   3.9323273e-01	
   1.2721778e-01	   3.9316023e-01	
   1.2786964e-01	   3.9308734e-01	
   1.2852100e-01	   3.9301409e-01	
   1.2917184e-01	   3.9294046e-01	
   1.2982216e-01	   3.9286646e-01	
   1.3047197e-01	   3.9279209e-01	
   1.3112125e-01	   3.9271735e-01	
   1.3177001e-01	   3.9264224e-01	
   1.3241824e-01	   3.9256676e-01	
   1.3306595e-01	   3.9249091e-01	
   1.3371312e-01	   3.9241468e-01	
   1.3435975e-01	   3.9233809e-01	
   1.3500585e-01	   3.9226113e-01	
   1.3565140e-01	   3.9218380e-01	
   1.3629642e-01	   3.9210610e-01	
   1.3694089e-01	   3.9202803e-01	
   1.3758481e-01	   3.9194960e-01	
   1.3822818e-01	   3.9187079e-01	
   1.3887100e-01	   3.9179162e-01	
   1.3951326e-01	   3.9171208e-01	
   1.4015497e-01	   3.9163218e-01	
   1.4079611e-01	   3.9155191e-01	
   1.4143670e-01	   3.9147127e-01	
   1.4207671e-01	   3.9139026e-01	
   1.4271616e-01	   3.9130889e-01	
   1.4335503e-01	   3.9122716e-01	
   1.4399334e-01	   3.9114506e-01	
   1.4463106e-01	   3.9106260e-01	
   1.4526821e-01	   3.9097977e-01	
   1.4590478e-01	   3.9089657e-01	
   1.4654076e-01	   3.9081302e-01	
   1.4717616e-01	   3.9072910e-01	
   1.4781097e-01	   3.9064482e-01	
   1.4844519e-01	   3.9056017e-01	
   1.4907881e-01	   3.9047517e-01	
   1.4971184e-01	   3.9038980e-01	
   1.5034427e-01	   3.9030407e-01	
   1.5097610e-01	   3.9021798e-01	
   1.5160732e-01	   3.9013152e-01	
   1.5223794e-01	   3.9004471e-01	
   1.5286795e-01	   3.8995754e-01	
   1.5349734e-01	   3.8987000e-01	
   1.5412612e-01	   3.8978211e-01	
   1.5475429e-01	   3.8969386e-01	
   1.5538184e-01	   3.8960525e-01	
   1.5600876e-01	   3.8951628e-01	
   1.5663506e-01	   3.8942695e-01	
   1.5726074e-01	   3.8933727e-01	
   1.5788579e-01	   3.8924723e-01	
   1.5851020e-01	   3.8915683e-01	
   1.5913398e-01	   3.8906607e-01	
   1.5975712e-01	   3.8897496e-01	
   1.6037963e-01	   3.8888349e-01	
   1.6100149e-01	   3.8879167e-01	
   1.6162271e-01	   3.8869949e-01	
   1.6224328e-01	   3.8860696e-01	
   1.6286321e-01	   3.8851407e-01	
   1.6348248e-01	   3.8842083e-01	
   1.6410110e-01	   3.8832723e-01	
   1.6471906e-01	   3.8823329e-01	
   1.6533636e-01	   3.8813898e-01	
   1.6595301e-01	   3.8804433e-01	
   1.6656898e-01	   3.8794932e-01	
   1.6718430e-01	   3.8785397e-01	
   1.6779894e-01	   3.8775826e-01	
   1.6841291e-01	   3.8766220e-01	
   1.6902621e-01	   3.8756578e-01	
   1.6963883e-01	   3.8746902e-01	
   1.7025077e-01	   3.8737191e-01	
   1.7086204e-01	   3.8727445e-01	
   1.7147262e-01	   3.8717664e-01	
   1.7208251e-01	   3.8707848e-01	
   1.7269171e-01	   3.8697998e-01	
   1.7330023e-01	   3.8688112e-01	
   1.7390805e-01	   3.8678192e-01	
   1.7451517e-01	   3.8668237e-01	
   1.7512160e-01	   3.8658247e-01	
   1.7572733e-01	   3.8648223e-01	
   1.7633235e-01	   3.8638164e-01	
   1.7693667e-01	   3.8628071e-01	
   1.7754028e-01	   3.8617943e-01	
   1.7814318e-01	   3.8607780e-01	
   1.7874537e-01	   3.8597584e-01	
   1.7934684e-01	   3.8587352e-01	
   1.7994760e-01	   3.8577087e-01	
   1.8054763e-01	   3.8566787e-01	
   1.8114695e-01	   3.8556453e-01	
   1.8174554e-01	   3.8546084e-01	
   1.8234340e-01	   3.8535682e-01	
   1.8294053e-01	   3.8525245e-01	
   1.8353693e-01	   3.8514774e-01	
   1.8413260e-01	   3.8504270e-01	
   1.8472753e-01	   3.8493731e-01	
   1.8532172e-01	   3.8483158e-01	
   1.8591517e-01	   3.8472551e-01	
   1.8650788e-01	   3.8461910e-01	
   1.8709984e-01	   3.8451236e-01	
   1.8769105e-01	   3.8440528e-01	
   1.8828151e-01	   3.8429786e-01	
   1.8887122e-01	   3.8419010e-01	
   1.8946017e-01	   3.8408200e-01	
   1.9004836e-01	   3.8397357e-01	
   1.9063580e-01	   3.8386480e-01	
   1.9122247e-01	   3.8375570e-01	
   1.9180838e-01	   3.8364626e-01	
   1.9239352e-01	   3.8353649e-01	
   1.9297789e-01	   3.8342639e-01	
   1.9356149e-01	   3.8331595e-01	
   1.9414431e-01	   3.8320517e-01	
   1.9472636e-01	   3.8309407e-01	
   1.9530763e-01	   3.8298263e-01	
   1.9588811e-01	   3.8287086e-01	
   1.9646782e-01	   3.8275876e-01	
   1.9704674e-01	   3.8264632e-01	
   1.9762487e-01	   3.8253356e-01	
   1.9820220e-01	   3.8242047e-01	
   1.9877875e-01	   3.8230704e-01	
   1.9935450e-01	   3.8219329e-01	
   1.9992946e-01	   3.8207921e-01	
   2.0050361e-01	   3.8196480e-01	
   2.0107696e-01	   3.8185006e-01	
   2.0164951e-01	   3.8173500e-01	
   2.0222125e-01	   3.8161961e-01	
   2.0279218e-01	   3.8150389e-01	
   2.0336231e-01	   3.8138785e-01	
   2.0393161e-01	   3.8127148e-01	
   2.0450011e-01	   3.8115478e-01	
   2.0506778e-01	   3.8103776e-01	
   2.0563463e-01	   3.8092042e-01	
   2.0620067e-01	   3.8080275e-01	
   2.0676587e-01	   3.8068476e-01	
   2.0733025e-01	   3.8056645e-01	
   2.0789380e-01	   3.8044781e-01	
   2.0845652e-01	   3.8032885e-01	
   2.0901840e-01	   3.8020958e-01	
   2.0957945e-01	   3.8008998e-01	
   2.1013966e-01	   3.7997006e-01	
   2.1069903e-01	   3.7984982e-01	
   2.1125756e-01	   3.7972926e-01	
   2.1181524e-01	   3.7960838e-01	
   2.1237208e-01	   3.7948718e-01	
   2.1292806e-01	   3.7936567e-01	
   2.1348320e-01	   3.7924384e-01	
   2.1403747e-01	   3.7912169e-01	
   2.1459090e-01	   3.7899922e-01	
   2.1514346e-01	   3.7887644e-01	
   2.1569517e-01	   3.7875335e-01	
   2.1624601e-01	   3.7862993e-01	
   2.1679599e-01	   3.7850621e-01	
   2.1734510e-01	   3.7838217e-01	
   2.1789334e-01	   3.7825781e-01	
   2.1844070e-01	   3.7813315e-01	
   2.1898720e-01	   3.7800817e-01	
   2.1953282e-01	   3.7788287e-01	
   2.2007756e-01	   3.7775727e-01	
   2.2062142e-01	   3.7763136e-01	
   2.2116440e-01	   3.7750513e-01	
   2.2170649e-01	   3.7737860e-01	
   2.2224770e-01	   3.7725175e-01	
   2.2278801e-01	   3.7712460e-01	
   2.2332744e-01	   3.7699714e-01	
   2.2386597e-01	   3.7686937e-01	
   2.2440361e-01	   3.7674129e-01	
   2.2494035e-01	   3.7661291e-01	
   2.2547619e-01	   3.7648422e-01	
   2.2601113e-01	   3.7635522e-01	
   2.2654516e-01	   3.7622592e-01	
   2.2707829e-01	   3.7609631e-01	
   2.2761051e-01	   3.7596640e-01	
   2.2814182e-01	   3.7583619e-01	
   2.2867222e-01	   3.7570567e-01	
   2.2920170e-01	   3.7557485e-01	
   2.2973026e-01	   3.7544372e-01	
   2.3025791e-01	   3.7531230e-01	
   2.3078464e-01	   3.7518057e-01	
   2.3131044e-01	   3.7504855e-01	
   2.3183531e-01	   3.7491622e-01	
   2.3235926e-01	   3.7478359e-01	
   2.3288228e-01	   3.7465067e-01	
   2.3340437e-01	   3.7451744e-01	
   2.3392553e-01	   3.7438392e-01	
   2.3444575e-01	   3.7425010e-01	
   2.3496503e-01	   3.7411598e-01	
   2.3548337e-01	   3.7398157e-01	
   2.3600077e-01	   3.7384686e-01	
   2.3651722e-01	   3.7371185e-01	
   2.3703273e-01	   3.7357655e-01	
   2.3754730e-01	   3.7344096e-01	
   2.3806091e-01	   3.7330507e-01	
   2.3857357e-01	   3.7316889e-01	
   2.3908527e-01	   3.7303241e-01	
   2.3959602e-01	   3.7289565e-01	
   2.4010581e-01	   3.7275859e-01	
   2.4061464e-01	   3.7262124e-01	
   2.4112251e-01	   3.7248360e-01	
   2.4162941e-01	   3.7234567e-01	
   2.4213534e-01	   3.7220745e-01	
   2.4264031e-01	   3.7206895e-01	
   2.4314431e-01	   3.7193015e-01	
   2.4364733e-01	   3.7179107e-01	
   2.4414938e-01	   3.7165170e-01	
   2.4465046e-01	   3.7151204e-01	
   2.4515055e-01	   3.7137210e-01	
   2.4564967e-01	   3.7123187e-01	
   2.4614780e-01	   3.7109135e-01	
   2.4664494e-01	   3.7095056e-01	
   2.4714110e-01	   3.7080947e-01	
   2.4763628e-01	   3.7066811e-01	
   2.4813046e-01	   3.7052646e-01	
   2.4862365e-01	   3.7038453e-01	
   2.4911584e-01	   3.7024232e-01	
   2.4960704e-01	   3.7009983e-01	
   2.5009724e-01	   3.6995706e-01	
   2.5058644e-01	   3.6981400e-01	
   2.5107463e-01	   3.6967067e-01	
   2.5156182e-01	   3.6952706e-01	
   2.5204801e-01	   3.6938317e-01	
   2.5253319e-01	   3.6923901e-01	
   2.5301736e-01	   3.6909456e-01	
   2.5350051e-01	   3.6894984e-01	
   2.5398265e-01	   3.6880485e-01	
   2.5446378e-01	   3.6865958e-01	
   2.5494389e-01	   3.6851403e-01	
   2.5542297e-01	   3.6836821e-01	
   2.5590104e-01	   3.6822212e-01	
   2.5637808e-01	   3.6807576e-01	
   2.5685410e-01	   3.6792912e-01	
   2.5732909e-01	   3.6778221e-01	
   2.5780305e-01	   3.6763503e-01	
   2.5827598e-01	   3.6748758e-01	
   2.5874788e-01	   3.6733985e-01	
   2.5921874e-01	   3.6719186e-01	
   2.5968856e-01	   3.6704361e-01	
   2.6015735e-01	   3.6689508e-01	
   2.6062509e-01	   3.6674628e-01	
   2.6109179e-01	   3.6659722e-01	
   2.6155745e-01	   3.6644789e-01	
   2.6202206e-01	   3.6629830e-01	
   2.6248563e-01	   3.6614844e-01	
   2.6294814e-01	   3.6599831e-01	
   2.6340960e-01	   3.6584793e-01	
   2.6387001e-01	   3.6569728e-01	
   2.6432937e-01	   3.6554636e-01	
   2.6478766e-01	   3.6539518e-01	
   2.6524490e-01	   3.6524375e-01	
   2.6570107e-01	   3.6509205e-01	
   2.6615619e-01	   3.6494009e-01	
   2.6661023e-01	   3.6478787e-01	
   2.6706321e-01	   3.6463539e-01	
   2.6751513e-01	   3.6448265e-01	
   2.6796597e-01	   3.6432966e-01	
   2.6841574e-01	   3.6417641e-01	
   2.6886444e-01	   3.6402290e-01	
   2.6931206e-01	   3.6386913e-01	
   2.6975861e-01	   3.6371511e-01	
   2.7020407e-01	   3.6356084e-01	
   2.7064846e-01	   3.6340631e-01	
   2.7109176e-01	   3.6325153e-01	
   2.7153398e-01	   3.6309649e-01	
   2.7197511e-01	   3.6294120e-01	
   2.7241516e-01	   3.6278566e-01	
   2.7285411e-01	   3.6262987e-01	
   2.7329197e-01	   3.6247383e-01	
   2.7372874e-01	   3.6231754e-01	
   2.7416442e-01	   3.6216100e-01	
   2.7459900e-01	   3.6200421e-01	
   2.7503248e-01	   3.6184717e-01	
   2.7546486e-01	   3.6168988e-01	
   2.7589613e-01	   3.6153235e-01	
   2.7632631e-01	   3.6137457e-01	
   2.7675538e-01	   3.6121655e-01	
   2.7718334e-01	   3.6105828e-01	
   2.7761019e-01	   3.6089977e-01	
   2.7803594e-01	   3.6074101e-01	
   2.7846057e-01	   3.6058202e-01	
   2.7888408e-01	   3.6042277e-01	
   2.7930649e-01	   3.6026329e-01	
   2.7972777e-01	   3.6010357e-01	
   2.8014793e-01	   3.5994360e-01	
   2.8056698e-01	   3.5978340e-01	
   2.8098490e-01	   3.5962295e-01	
   2.8140170e-01	   3.5946227e-01	
   2.8181737e-01	   3.5930135e-01	
   2.8223192e-01	   3.5914020e-01	
   2.8264534e-01	   3.5897880e-01	
   2.8305762e-01	   3.5881717e-01	
   2.8346878e-01	   3.5865531e-01	
   2.8387879e-01	   3.5849321e-01	
   2.8428768e-01	   3.5833088e-01	
   2.8469543e-01	   3.5816831e-01	
   2.8510204e-01	   3.5800551e-01	
   2.8550750e-01	   3.5784248e-01	
   2.8591183e-01	   3.5767922e-01	
   2.8631501e-01	   3.5751572e-01	
   2.8671705e-01	   3.5735200e-01	
   2.8711794e-01	   3.5718805e-01	
   2.8751768e-01	   3.5702386e-01	
   2.8791627e-01	   3.5685945e-01	
   2.8831371e-01	   3.5669482e-01	
   2.8871000e-01	   3.5652995e-01	
   2.8910513e-01	   3.5636486e-01	
   2.8949911e-01	   3.5619955e-01	
   2.8989192e-01	   3.5603401e-01	
   2.9028358e-01	   3.5586824e-01	
   2.9067408e-01	   3.5570225e-01	
   2.9106341e-01	   3.5553604e-01	
   2.9145158e-01	   3.5536961e-01	
   2.9183859e-01	   3.5520296e-01	
   2.9222442e-01	   3.5503608e-01	
   2.9260909e-01	   3.5486899e-01	
   2.9299259e-01	   3.5470167e-01	
   2.9337492e-01	   3.5453414e-01	
   2.9375607e-01	   3.5436639e-01	
   2.9413604e-01	   3.5419842e-01	
   2.9451484e-01	   3.5403023e-01	
   2.9489247e-01	   3.5386183e-01	
   2.9526891e-01	   3.5369321e-01	
   2.9564417e-01	   3.5352438e-01	
   2.9601825e-01	   3.5335533e-01	
   2.9639115e-01	   3.5318607e-01	
   2.9676286e-01	   3.5301660e-01	
   2.9713338e-01	   3.5284691e-01	
   2.9750271e-01	   3.5267702e-01	
   2.9787086e-01	   3.5250691e-01	
   2.9823781e-01	   3.5233660e-01	
   2.9860357e-01	   3.5216607e-01	
   2.9896813e-01	   3.5199533e-01	
   2.9933150e-01	   3.5182439e-01	
   2.9969367e-01	   3.5165324e-01	
   3.0005465e-01	   3.5148188e-01	
   3.0041442e-01	   3.5131032e-01	
   3.0077299e-01	   3.5113855e-01	
   3.0113036e-01	   3.5096658e-01	
   3.0148652e-01	   3.5079441e-01	
   3.0184148e-01	   3.5062203e-01	
   3.0219523e-01	   3.5044944e-01	
   3.0254777e-01	   3.5027666e-01	
   3.0289910e-01	   3.5010368e-01	
   3.0324922e-01	   3.4993049e-01	
   3.0359813e-01	   3.4975710e-01	
   3.0394582e-01	   3.4958352e-01	
   3.0429230e-01	   3.4940974e-01	
   3.0463756e-01	   3.4923576e-01	
   3.0498160e-01	   3.4906158e-01	
   3.0532442e-01	   3.4888721e-01	
   3.0566602e-01	   3.4871264e-01	
   3.0600640e-01	   3.4853788e-01	
   3.0634555e-01	   3.4836292e-01	
   3.0668348e-01	   3.4818777e-01	
   3.0702018e-01	   3.4801242e-01	
   3.0735565e-01	   3.4783689e-01	
   3.0768989e-01	   3.4766116e-01	
   3.0802290e-01	   3.4748524e-01	
   3.0835469e-01	   3.4730913e-01	
   3.0868523e-01	   3.4713284e-01	
   3.0901454e-01	   3.4695635e-01	
   3.0934262e-01	   3.4677968e-01	
   3.0966946e-01	   3.4660282e-01	
   3.0999506e-01	   3.4642577e-01	
   3.1031942e-01	   3.4624854e-01	
   3.1064254e-01	   3.4607112e-01	
   3.1096442e-01	   3.4589352e-01	
   3.1128505e-01	   3.4571573e-01	
   3.1160444e-01	   3.4553776e-01	
   3.1192258e-01	   3.4535961e-01	
   3.1223947e-01	   3.4518128e-01	
   3.1255511e-01	   3.4500277e-01	
   3.1286951e-01	   3.4482407e-01	
   3.1318265e-01	   3.4464520e-01	
   3.1349454e-01	   3.4446615e-01	
   3.1380518e-01	   3.4428692e-01	
   3.1411456e-01	   3.4410752e-01	
   3.1442268e-01	   3.4392794e-01	
   3.1472955e-01	   3.4374818e-01	
   3.1503515e-01	   3.4356824e-01	
   3.1533950e-01	   3.4338814e-01	
   3.1564259e-01	   3.4320786e-01	
   3.1594441e-01	   3.4302740e-01	
   3.1624497e-01	   3.4284678e-01	
   3.1654427e-01	   3.4266598e-01	
   3.1684229e-01	   3.4248501e-01	
   3.1713906e-01	   3.4230388e-01	
   3.1743455e-01	   3.4212257e-01	
   3.1772877e-01	   3.4194109e-01	
   3.1802172e-01	   3.4175945e-01	
   3.1831340e-01	   3.4157764e-01	
   3.1860381e-01	   3.4139566e-01	
   3.1889294e-01	   3.4121352e-01	
   3.1918080e-01	   3.4103122e-01	
   3.1946738e-01	   3.4084874e-01	
   3.1975268e-01	   3.4066611e-01	
   3.2003670e-01	   3.4048331e-01	
   3.2031945e-01	   3.4030035e-01	
   3.2060091e-01	   3.4011723e-01	
   3.2088109e-01	   3.3993395e-01	
   3.2115998e-01	   3.3975051e-01	
   3.2143759e-01	   3.3956691e-01	
   3.2171392e-01	   3.3938316e-01	
   3.2198896e-01	   3.3919924e-01	
   3.2226271e-01	   3.3901517e-01	
   3.2253517e-01	   3.3883094e-01	
   3.2280634e-01	   3.3864656e-01	
   3.2307622e-01	   3.3846202e-01	
   3.2334481e-01	   3.3827733e-01	
   3.2361210e-01	   3.3809248e-01	
   3.2387810e-01	   3.3790749e-01	
   3.2414281e-01	   3.3772234e-01	
   3.2440622e-01	   3.3753704e-01	
   3.2466833e-01	   3.3735159e-01	
   3.2492914e-01	   3.3716599e-01	
   3.2518865e-01	   3.3698024e-01	
   3.2544686e-01	   3.3679434e-01	
   3.2570377e-01	   3.3660830e-01	
   3.2595938e-01	   3.3642211e-01	
   3.2621368e-01	   3.3623578e-01	
   3.2646668e-01	   3.3604930e-01	
   3.2671837e-01	   3.3586267e-01	
   3.2696875e-01	   3.3567590e-01	
   3.2721783e-01	   3.3548899e-01	
   3.2746560e-01	   3.3530194e-01	
   3.2771206e-01	   3.3511475e-01	
   3.2795721e-01	   3.3492741e-01	
   3.2820104e-01	   3.3473994e-01	
   3.2844357e-01	   3.3455233e-01	
   3.2868477e-01	   3.3436457e-01	
   3.2892467e-01	   3.3417669e-01	
   3.2916325e-01	   3.3398866e-01	
   3.2940051e-01	   3.3380050e-01	
   3.2963645e-01	   3.3361220e-01	
   3.2987108e-01	   3.3342377e-01	
   3.3010439e-01	   3.3323521e-01	
   3.3033637e-01	   3.3304651e-01	
   3.3056704e-01	   3.3285768e-01	
   3.3079638e-01	   3.3266872e-01	
   3.3102440e-01	   3.3247963e-01	
   3.3125110e-01	   3.3229041e-01	
   3.3147647e-01	   3.3210106e-01	
   3.3170051e-01	   3.3191158e-01	
   3.3192323e-01	   3.3172197e-01	
   3.3214462e-01	   3.3153224e-01	
   3.3236468e-01	   3.3134238e-01	
   3.3258341e-01	   3.3115239e-01	
   3.3280081e-01	   3.3096228e-01	
   3.3301688e-01	   3.3077205e-01	
   3.3323162e-01	   3.3058169e-01	
   3.3344502e-01	   3.3039121e-01	
   3.3365710e-01	   3.3020061e-01	
   3.3386783e-01	   3.3000989e-01	
   3.3407723e-01	   3.2981905e-01	
   3.3428530e-01	   3.2962809e-01	
   3.3449203e-01	   3.2943701e-01	
   3.3469742e-01	   3.2924581e-01	
   3.3490147e-01	   3.2905450e-01	
   3.3510418e-01	   3.2886307e-01	
   3.3530555e-01	   3.2867152e-01	
   3.3550558e-01	   3.2847986e-01	
   3.3570427e-01	   3.2828809e-01	
   3.3590161e-01	   3.2809620e-01	
   3.3609762e-01	   3.2790420e-01	
   3.3629227e-01	   3.2771209e-01	
   3.3648558e-01	   3.2751987e-01	
   3.3667755e-01	   3.2732753e-01	
   3.3686817e-01	   3.2713509e-01	
   3.3705744e-01	   3.2694254e-01	
   3.3724536e-01	   3.2674988e-01	
   3.3743194e-01	   3.2655712e-01	
   3.3761716e-01	   3.2636425e-01	
   3.3780104e-01	   3.2617127e-01	
   3.3798356e-01	   3.2597819e-01	
   3.3816473e-01	   3.2578500e-01	
   3.3834455e-01	   3.2559171e-01	
   3.3852302e-01	   3.2539832e-01	
   3.3870013e-01	   3.2520483e-01	
   3.3887588e-01	   3.2501124e-01	
   3.3905029e-01	   3.2481755e-01	
   3.3922333e-01	   3.2462375e-01	
   3.3939502e-01	   3.2442986e-01	
   3.3956535e-01	   3.2423587e-01	
   3.3973432e-01	   3.2404179e-01	
   3.3990193e-01	   3.2384761e-01	
